"Content Id","Content Type","Content Title Pluralsight","Content Title Degreed","Path Name","PS Content ID","URL","Summary","Duration Hrs","Date Published","Topics"
"c8d8ebb5-2a00-4a40-9aad-65d00bb164fe","VIDEO_COURSE","Beautiful C++ 17: Updating Legacy Code","Beautiful C++ 17: Updating Legacy Code","/library/courses/cpp-updating-legacy-code","cpp-updating-legacy-code","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/cpp-updating-legacy-code","C++ has been a popular programming language for decades, which means there’s some really old code out there. Some of it is very hard to read and maintain. Capabilities have been added to the language and standard library that could simplify this code, and possibly make it faster or eliminate nagging intermittent bugs. In this course, Beautiful C++: Updating Legacy Code, you’ll learn how to approach a large and unfamiliar codebase and make changes to modernize code. First, you'll learn some strategies for deciding exactly what to change. Then, you'll be introduced to language features and library capabilities that may not have existed when your code was first written, and can make it better now. Finally, you'll discover how to evaluate your progress and spread your gains through the rest of the code. By the end of this course, you'll be prepared for your code to last another generation or two and take full advantage of what modern C++ has to offer.","5.04","11/19/2018 11:56:18 PM","C++,Programming languages,High-level languages"
"0d0e5538-ee5b-47ca-a828-933dfd6958bc","VIDEO_COURSE","CQRS in Practice","CQRS in Practice","/library/courses/cqrs-in-practice","cqrs-in-practice","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/cqrs-in-practice","There are a lot of misconceptions around the CQRS pattern, especially when it comes to applying it in real-world software projects. In this course, CQRS in Practice, you will learn all about CQRS with event sourcing, database configuration for reads and writes, and more. First, you will learn exactly what CQRS is, the principles behind it, and the benefits it can provide for your project. Next, you will explore the common misconceptions and anti-patterns around CQRS. Finally, you will see a detailed, step-by-step implementation of this pattern in practice. The sample project you'll be working on is close to what you will find in the real world, and you will see each step on the way to CQRS in great detail. By the end of this course, you will have a foundational understanding of the CQRS pattern and how to implement it in your software projects. ","4.37","10/11/2018 6:02:31 PM","Software design,Software engineering,Domain-Driven Design"
"9d81ec5e-6d80-40a9-8cbb-c6f9aa647382","VIDEO_COURSE","Image Generation with Craiyon","Image Generation with Craiyon","/library/courses/craiyon-image-generation","craiyon-image-generation","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/craiyon-image-generation","The world is shifting from using expensive stock imagery to leveraging AI to solve the problem. In this course, Image Generation with Craiyon, you’ll learn how to work with the online Craiyon tool.
First, you’ll explore what Craiyon brings to the table. Next, you’ll discover image generation using prompts. Finally, you’ll learn how 
to use the paid options of Craiyon. When you’re finished with this course, you’ll have the skills and knowledge of working with Craiyon needed to generate effective and compelling images.","0.29","9/30/2024 9:43:51 PM","Artificial intelligence,Large Language Model (LLM),Generative AI,Data skills"
"c0b89158-91ab-4f7b-a212-242029868188","VIDEO_COURSE","Crawl and Scan with Burp Suite","Crawl and Scan with Burp Suite","/library/courses/crawl-scan-burp-suite","crawl-scan-burp-suite","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/crawl-scan-burp-suite","During a web application penetration test, your job is to identify potential vulnerabilities that attackers could exploit. Automated scans can help you quickly identify the most common web vulnerabilities, including SQL Injections and cross-site scripting. In this course, Crawl and Scan with Burp Suite, you’ll learn to map websites and identify vulnerabilities using the Burp tool. First, you’ll explore how to crawl a website to map its content. Next, you’ll discover how to run automated scans to identify common vulnerabilities. Finally, you’ll learn to generate reports based on the scan findings. When you’re finished with this course, you’ll have the skills and knowledge of Burp Suite needed to crawl and scan a web application.","0.96","6/13/2024 9:38:17 PM","Burp Suite,Offensive Security,Software Platforms,Security platforms,Web application penetration testing,Security Architecture and Engineering,Security tools,Web development,Software engineering,Software,Cybersecurity"
"dea087bd-fe2b-48e1-939c-cd8ecf045e1c","VIDEO_COURSE","Crawling the Web with Python 3 and Scrapy 2","Crawling the Web with Python 3 and Scrapy 2","/library/courses/crawling-web-python-scrapy","crawling-web-python-scrapy","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/crawling-web-python-scrapy","Have you ever spent hours trying to gather high-quality data from specific websites, and wondered how you could extract this data programmatically and use it within your own applications? In this course, Crawling the Web with Python 3 and Scrapy 2, you will gain the ability to write spiders that can extract data from the web, using Python and Visual Studio Code, through an advanced yet easy-to-use framework called Scrapy. First, you will learn what scraping and crawling are, and explore all its implications. Next, you will discover how to scaffold a Scrapy project and write spiders. Finally, you will explore how to influence how spiders crawl websites and extract data in different formats. When you are finished with this course, you will have the skills and knowledge on how to use Scrapy with Python, to programmatically crawl and scrape data from any website.","1.51","12/23/2019 9:55:10 PM","Beautiful Soup,Software frameworks & libraries,Data frameworks & libraries,Python,Data analytics,Requests,Data skills,Programming languages,Scrapy,High-level languages,Web scraping,Utility frameworks & libraries"
"4468cea6-79e1-4373-bb3d-94c90fc108f6","VIDEO_COURSE","Create AI-assisted Product Documentation","Create AI-assisted Product Documentation","/library/courses/create-ai-assisted-product-documentation","create-ai-assisted-product-documentation","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/create-ai-assisted-product-documentation","Creating detailed and accurate product documentation can be time-consuming and challenging. In this course, Create AI-assisted Product Documentation, you’ll learn to leverage generative AI to streamline this process. First, you’ll explore how to set up and configure generative AI tools for documentation. Next, you’ll discover how to generate comprehensive and accurate product content using AI. Finally, you’ll learn how to refine and customize AI-generated documentation to fit specific product needs. When you’re finished with this course, you’ll have the skills and knowledge of AI-assisted product documentation needed to enhance your workflow and productivity.","0.38","6/14/2024 5:57:38 PM","UI & UX,Artificial intelligence,Product & UX,Generative AI,Product management,Data skills,Product design"
"e9b1bb00-7213-451b-bc84-d3940c65cce6","VIDEO_COURSE","Create AWS Infrastructure as Code Templates Using Generative AI","Create AWS Infrastructure as Code Templates Using Generative AI","/library/courses/create-aws-infrastructure-code-templates-generative-ai","create-aws-infrastructure-code-templates-generative-ai","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/create-aws-infrastructure-code-templates-generative-ai","In this course, Create AWS Infrastructure as Code Templates Using Generative AI, you’ll learn to create a production ready lambda application with logging and API Gateway. First, you’ll explore the design and requirements of the application we are going to build with generative AI. Next, you’ll prompt the Chatbot for solutions and validate. Finally, you’ll learn how to validate the accuracy of the whole thing and, if required, validate and make some tweaks to the solution. When you’re finished with this course, you’ll have the skills and knowledge of infrastructure as code related generative AI solutions needed to build a production ready application.","0.29","6/21/2024 9:28:55 PM","Cloud infrastructure management,Amazon API Gateway,Software Platforms,Artificial intelligence,Cloud engineering,Cloud platforms,Amazon Web Services,Cloud computing,Generative AI,Vendors,Cloud AI,Cloud management,Data skills,Software,Vendors & organizations,APIs"
"a0ee6032-b176-48a5-9ae4-1d359d508510","VIDEO_COURSE","Create Azure Resource Manager Templates Using Generative AI","Create Azure Resource Manager Templates Using Generative AI","/library/courses/create-azure-resource-templates-generative-ai","create-azure-resource-templates-generative-ai","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/create-azure-resource-templates-generative-ai","Creating and managing Azure Resource templates can be time-consuming and prone to errors. In this course, Create Azure Resource Templates Using Generative AI, you’ll learn to efficiently create and manage Azure Resource Manager (ARM) templates with the help of generative AI. First, you’ll explore how to use ChatGPT to generate boilerplate ARM templates. Next, you’ll discover how to customize these templates to fit specific project needs. Finally, you’ll learn how to implement and deploy these templates using Azure CLI and Microsoft Copilot. When you’re finished with this course, you’ll have the skills and knowledge of using generative AI for Azure Resource Manager template creation needed to streamline your workflow and enhance your productivity.","0.31","6/12/2024 11:19:28 PM","Windows Copilot,Azure Command-Line Interface,Azure Resource Manager,Software Platforms,IT Ops platforms,Artificial intelligence,Cloud engineering,IT Ops tools,Cloud computing,Generative AI,Business tools,Cloud AI,Data skills,Software,ChatGPT"
"3f1c257d-2859-49af-bf6f-6291a17a89c7","VIDEO_COURSE","Create a Bot by Using the Bot Framework SDK with Microsoft Azure","Create a Bot by Using the Bot Framework SDK with Microsoft Azure","/library/courses/create-bot-using-bot-framework-sdk-microsoft-azure","create-bot-using-bot-framework-sdk-microsoft-azure","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/create-bot-using-bot-framework-sdk-microsoft-azure","Developing an efficient and reliable AI-capable chat or vocal bot on a global scale requires leveraging first-class cloud tools. In this course, Create a Bot by Using the Bot Framework SDK with Microsoft Azure, you’ll learn the different steps from conception to deployment for creating a bot. First, you’ll explore the various bot aspects and components. Next, you’ll discover how to create a bot with the Bot Framework Composer. Finally, you’ll learn how to develop a bot with the Bot Framework SDK. When you’re finished with this course, you’ll have the skills and knowledge of bot service needed to create a bot with Microsoft Azure.","0.80","6/25/2021 3:57:10 PM","Chatbot,Microsoft Azure,Bot Framework,Software Platforms,C#,Artificial intelligence,Software frameworks & libraries,Cloud platforms,Vendors,Data skills,Programming languages,High-level languages,Vendors & organizations,Utility frameworks & libraries"
"7894d215-3933-4845-b55c-e1b433e5f975","VIDEO_COURSE","Create a Collapsible Panel in PySide2 5","Create a Collapsible Panel in PySide2 5","/library/courses/create-collapsible-panel-pyside2-demo","create-collapsible-panel-pyside2-demo","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/create-collapsible-panel-pyside2-demo","In this short demo, Tom Bell will show you how to create a collapsible panel in PySide2. ","0.16","9/28/2020 4:27:20 PM","Python,Programming languages,High-level languages"
"c481834e-9f5a-404a-a5c2-4984b6ee1e0a","VIDEO_COURSE","Create Embeddings, Vector Search, and RAG with BigQuery","Create Embeddings, Vector Search, and RAG with BigQuery","/library/courses/create-embeddings-vector-search-rag-bigquery","create-embeddings-vector-search-rag-bigquery","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/create-embeddings-vector-search-rag-bigquery","This course explores a Retrieval Augmented Generation (RAG) solution in BigQuery to mitigate AI hallucinations. It introduces a RAG workflow that encompasses creating embeddings, searching a vector space, and generating improved answers. The course explains the conceptual reasons behind these steps and their practical implementation with BigQuery. By the end of the course, learners will be able to build a RAG pipeline using BigQuery and generative AI models like Gemini and embedding models to address their own AI hallucination use cases.","0.42","1/30/2025 5:11:14 PM","Database management systems,Data warehouses,Software Platforms,Artificial intelligence,Gemini,Cloud platforms,Vendors,Business tools,Google Cloud Platform,Data skills,BigQuery,Software,Vendors & organizations"
"6b813650-6267-42c3-a862-8eaa0827b6d4","VIDEO_COURSE","Create Engaging Video with Google Vids","Create Engaging Video with Google Vids","/library/courses/create-engaging-video-google-vids","create-engaging-video-google-vids","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/create-engaging-video-google-vids","In this course, you'll learn about Google Vids, an online video creation and editing app available to select Google Workspace users. Through lessons and demos, you'll learn how to build and tell compelling stories through video at work. You'll also discover how to seamlessly incorporate media, audio and video clips, customize styles, and easily share your creations. Some Vids features use generative AI to help you work more efficiently. Remember, generative AI tools including Gemini, may suggest inaccurate or inappropriate information. Don’t rely on Gemini features as medical, legal, financial or other professional advice. It’s also important to remember that the Gemini feature suggestions don’t represent Google’s views, and should not be attributed to Google. ","0.31","12/18/2024 10:33:46 PM","Business platforms,Software Platforms,Collaboration platforms,Artificial intelligence,Gemini,Google Workspace,Cloud platforms,Generative AI,Vendors,Business tools,Google Cloud Platform,Data skills,Software,Vendors & organizations"
"1900068c-b01d-4e55-b02e-aa4943f78822","VIDEO_COURSE","Create Google Cloud Deployment Manager Templates Using Generative AI","Create Google Cloud Deployment Manager Templates Using Generative AI","/library/courses/create-google-cloud-deployment-manager-templates-generative-ai","create-google-cloud-deployment-manager-templates-generative-ai","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/create-google-cloud-deployment-manager-templates-generative-ai","In today's world, AI is ubiquitous, enhancing efficiency and acting as a valuable assistant. Cloud professionals can leverage generative AI to improve their efficiency in administering the cloud. In this course, Create Google Cloud Deployment Manager Templates Using Generative AI, you'll learn how to deploy cloud resources using AI. First, you'll explore how to design a cloud resource solution with AI. Next, you'll discover how to generate a Google Deployment Manager template with AI. Finally, you'll learn how to deploy a Google Deployment Manager template with AI. By the end of this course, you'll have the skills and knowledge to prompt generative AI to create and deploy cloud resources on Google Cloud.","0.27","8/15/2024 4:53:05 PM","Software Platforms,Artificial intelligence,Cloud engineering,IT Ops tools,Cloud platforms,Cloud computing,Generative AI,Vendors,Google Cloud Platform,Cloud AI,Data skills,Software,Vendors & organizations,Google Cloud Deployment Manager"
"234b4309-7a04-49e4-997e-9e251070f0dd","VIDEO_COURSE","Create a Home Networking Lab Using Network Emulation","Create a Home Networking Lab Using Network Emulation","/library/courses/create-home-networking-lab-network-emulation","create-home-networking-lab-network-emulation","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/create-home-networking-lab-network-emulation","Without a way to practice what you a learning when watching a Pluralsight course, it is much harder to fully grasp the concepts and commands. In this course, Create a Home Networking Lab using Network Emulation, you’ll learn the skills needed in order to create your own lab so you can practice along with your favorite courses. First, you’ll explore the components that make up a networking lab. Next, you’ll discover the different ways you can deploy a networking lab that best suits your needs. Finally, you’ll learn how to deploy the network emulation software that is right for you to create robust labs. When you’re finished with this course, you’ll have the skills and knowledge of creating your own home network lab using network emulation so you can create robust labs that will allow you to follow along with your favorite Pluralsight course.","3.39","10/14/2021 7:49:37 PM","Network engineering,Network emulation,Infrastructure management,IT Ops"
"68f00d4a-a1d2-4053-b09e-cd113ce8718c","VIDEO_COURSE","Create Image Captioning Models","Create Image Captioning Models","/library/courses/create-image-captioning-models","create-image-captioning-models","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/create-image-captioning-models","This course teaches you how to create an image captioning model by using deep learning. You learn about the different components of an image captioning model, such as the encoder and decoder, and how to train and evaluate your model. By the end of this course, you will be able to create your own image captioning models and use them to generate captions for images.","0.50","6/25/2024 12:11:14 PM","Software Platforms,Data science,Data modeling,Cloud platforms,Vendors,Google Cloud Platform,Data skills,Vendors & organizations"
"97cc2d13-dd33-4642-ba71-f2b9abc8c435","VIDEO_COURSE","Create and Manage Stacks with AWS CloudFormation Using the AWS Management Console","Create and Manage Stacks with AWS CloudFormation Using the AWS Management Console","/library/courses/create-manage-stacks-aws-cloudformation-aws-mgmt-console","create-manage-stacks-aws-cloudformation-aws-mgmt-console","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/create-manage-stacks-aws-cloudformation-aws-mgmt-console","Manual processes become more and more difficult to perform as your infrastructure grows larger and more complex. In this course, Create and Manage Stacks with AWS CloudFormation Using the AWS Management Console, you’ll learn the basics and best practices of deploying a Cloudformation template in your AWS account through the Cloudformation console. First, you’ll explore what Cloudformation is and what value it brings. Next, you’ll discover an actual Cloudformation template and the purpose of each section. Finally, you’ll learn how to use the console to automatically deploy all the resources written in the template. When you’re finished with this course, you’ll have the skills and knowledge of Cloudformation needed to automate your infrastructure as code.","1.03","6/18/2020 8:30:29 PM","Software Platforms,IT Ops platforms,AWS CloudFormation,Cloud platforms,Amazon Web Services,Vendors,AWS Management Console,Vendors & organizations"
"d7d232eb-a6a9-430e-899d-af2218974864","VIDEO_COURSE","Create and Manage Stacks with AWS CloudFormation Using the Command Line Interface","Create and Manage Stacks with AWS CloudFormation Using the Command Line Interface","/library/courses/create-manage-stacks-aws-cloudformation-command-line-interface","create-manage-stacks-aws-cloudformation-command-line-interface","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/create-manage-stacks-aws-cloudformation-command-line-interface","Do you enjoy how AWS CloudFormation can make resource provisioning predictable and repeatable, but find that the browser management interface slows you down? In this course, Create and Manage Stacks with AWS CloudFormation Using the Command Line Interface, you’ll learn to use the AWS CLI to manage all of your CloudFormation deployments. First, you’ll explore building and validating stack templates using the CLI. Next, you’ll discover using the CLI to manage your template lifecycles. Finally, you’ll learn some useful tricks like working with transforms and using the template cost estimate tool. When you’re finished with this course, you’ll have the skills and knowledge of CloudFormation CLI usage needed to make your deployment management much more efficient.","0.54","5/4/2020 10:46:36 PM","Programming,Software Platforms,IT Ops platforms,AWS CloudFormation,Cloud platforms,Amazon Web Services,Vendors,IT Ops,Command-line interface,Vendors & organizations,Computer science"
"5515ad9b-757a-4b12-b072-1bb84572d3b7","VIDEO_COURSE","Create and Manage Workspaces with Power BI","Create and Manage Workspaces with Power BI","/library/courses/create-manage-workspaces-with-power-bi","create-manage-workspaces-with-power-bi","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/create-manage-workspaces-with-power-bi","Power BI workspaces make it easy to share and collaborate on your reports and dashboards. In this course, Create and Manage Workspaces with Power BI, you’ll learn to leverage the workspaces feature of Power BI. First, you’ll explore how to create and configure workspaces. Next, you’ll discover how to manage assets and security within workspaces. Finally, you’ll learn how to work with more advanced features, such as sensitivity labels and content promotion and certification. When you’re finished with this course, you’ll have the skills and knowledge of Power BI workspaces needed for the PL-300 exam.","0.94","1/18/2023 8:46:14 PM","Business intelligence,Microsoft Power BI,Data skills,Business intelligence tools,Software"
"a4a24614-7e26-496a-997d-fef5e4660da1","VIDEO_COURSE","Create Model Calculations by Using DAX","Create Model Calculations by Using DAX","/library/courses/create-model-calculations-using-dax","create-model-calculations-using-dax","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/create-model-calculations-using-dax","The DAX modeling language allows for calculations in Power BI that are otherwise impossible using calculated columns and quick measures. In this course, Create Model Calculations by Using DAX, you’ll learn to enhance your Power BI reports with measures that can solve new problems like percentage of total calculations and end-of-quarter balances. First, you’ll explore how to replace existing measures with new DAX measures. Next, you’ll discover the CALCULATE formula, which will allow you to add and remove filters on your Power BI visuals. Finally, you’ll learn how to build measures that aggregate values over different time periods. When you’re finished with this course, you’ll have the skills and knowledge of the DAX modeling language needed to create advanced calculations in Power BI.","1.22","3/6/2023 6:14:09 PM","Business intelligence,Data skills,Data science,Business intelligence tools,Software,Data modeling,Microsoft Power BI"
"0f370c23-ebe3-4224-a113-7a90948b8538","VIDEO_COURSE","Create Wireframes Using Generative AI Tools","Create Wireframes Using Generative AI Tools","/library/courses/create-wireframes-generate-ai-tools","create-wireframes-generate-ai-tools","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/create-wireframes-generate-ai-tools","Wireframing can be a time-consuming task, even for the 
most experienced UX designer or product manager. In this 
course, Create Wireframes Using Generative AI Tools, you’ll 
learn to streamline the wireframing process using AI-powered tools.
First, you’ll explore how to generate detailed wireframe 
descriptions using ChatGPT. Next, you’ll discover how to use the Figma “Wireframe Designer” plugin to create 
wireframes by entering background context and project-specific prompts. Finally, you’ll learn how to leverage the Figma “Wiregen” plugin to generate wireframes from text 
descriptions and further refine them for your project needs.
When you’re finished with this course, you’ll have the skills 
and knowledge of generative AI tools needed to efficiently 
create and refine wireframes for any project.","0.22","6/10/2024 11:43:18 PM","UI & UX,Artificial intelligence,Product & UX,Generative AI,Product management,Business tools,Data skills,Software,Product design,ChatGPT"
"29a0cbf3-1a36-451e-9e2f-06298623bc50","VIDEO_COURSE","Creating Accessibility-friendly Applications","Creating Accessibility-friendly Applications","/library/courses/creating-accessibility-friendly-applications","creating-accessibility-friendly-applications","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/creating-accessibility-friendly-applications","Providing accessible content to your applications is vital to customer satisfaction. In this course, Creating Accessibility-friendly Applications, you’ll learn to build accessibility-friendly apps with Kotlin. First, you’ll explore important accessibility concepts like color blindness. Next, you’ll discover how to build content that is compatible with screen readers. Finally, you’ll learn how to navigate your app with screen readers. When you’re finished with this course, you’ll have the skills and knowledge needed to develop for Android with accessibility in mind.","0.84","5/7/2021 11:18:12 PM","Programming languages,High-level languages,Kotlin"
"82163c67-9196-4a65-a8f9-c0b93a350b27","VIDEO_COURSE","Creating Animations with Flutter 1","Creating Animations with Flutter 1","/library/courses/creating-animations-flutter","creating-animations-flutter","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/creating-animations-flutter","Flutter makes it easy and fun to add visually interesting animations to your application. In this course, Creating Animations with Flutter 1, you’ll learn how to create and use animations within a Flutter application. First, you’ll explore the different types of animations available in Flutter and how to use state to manage animations. Next, you’ll discover how to create basic animations to manage position, shape, color, and other properties. Finally, you’ll learn how to create advanced animations with physics and animation tools to design. When you’re finished with this course, you’ll have the skills and knowledge of Flutter animations needed to add visual appeal to your Flutter applications.","1.87","3/16/2021 7:59:29 PM","SDKs,Software frameworks & libraries,Frontend frameworks & libraries,Software,Flutter"
"87c6cc5a-6f96-4791-a32e-b43ae04a80fa","VIDEO_COURSE","Creating an API with Rails 5","Creating an API with Rails 5","/library/courses/creating-api-rails","creating-api-rails","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/creating-api-rails","This course, Creating an API with Rails, will enable you to create elegant, predictable, and fast APIs for your app that are extensible and secure.

First, you will explore how to authenticate the APIs that your app is exposing. You will see both basic HTTP authentication and the JWT token authentication approach. 

Next, you will learn how to provide different response formats like HTML, JSON, etc from a controller. You will then learn how to serialize the models in your app to JSON and how to use the Jbuilder tool to create complex JSON responses that involve multiple resources all the while keeping the code clean and easy to modify.

Finally, you will learn how to make your APIs future proof by adding support for pagination, API versioning, and alternative ways of querying and serving data using tools like GraphQL and Graphiti.

When you are finished with this course, you will be very comfortable creating APIs in Rails that can not only support multiple complex response formats but are secure, elegant, fast, and extensible.
","1.86","11/11/2020 10:08:18 PM","Ruby on Rails,Software frameworks & libraries,Backend frameworks & libraries"
"d9b5b459-6162-4241-897e-d18fc3366d91","VIDEO_COURSE","Creating Automated Browser Tests with Selenium 3 in C#","Creating Automated Browser Tests with Selenium 3 in C#","/library/courses/creating-automated-browser-tests-selenium-c-sharp","creating-automated-browser-tests-selenium-c-sharp","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/creating-automated-browser-tests-selenium-c-sharp","Unit and integration tests can help you catch a range of bugs, but not all of them. Even if your unit and integration tests pass, you could still deploy your web app to production and find it doesn’t work as expected. In this course, Creating Automated Browser Tests with Selenium 3 in C#, you will gain the ability to create tests that automate the browser and simulate a real person using your web app. First, you will learn how to set up your test project and write your first test. Next, you will discover how to interact with web page elements from your tests, such as clicking a button or typing text. Finally, you will explore how to create a suite of automated web tests that are easier to maintain over time. When you are finished with this course, you will have the skills and knowledge of Selenium automated browser testing needed to help ensure your web app is working as expected before you release it to production.","4.07","3/25/2020 1:52:07 AM","Testing frameworks & libraries,C#,Software frameworks & libraries,Programming languages,High-level languages,Selenium"
"45012770-c04e-436a-905c-654ff9b28f17","VIDEO_COURSE","Creating Basic Robots with Robotic Process Automation","Creating Basic Robots with Robotic Process Automation","/library/courses/creating-basic-robots-rpa","creating-basic-robots-rpa","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/creating-basic-robots-rpa","Business users can benefit greatly from the assistance of software robots to help them in their day-to-day tasks. In this course, we’re going to look at the possibilities of software robots and how you can create one for your own personal use by means of a low-code platform.
First, we will focus on selecting and mapping the right process to automate. Second, we will be creating a basic software robot for your own personal use. And finally, we will explore different RPA use cases within organizations and industries. 
After this course, you will be able to set up basic robots by means of low-code platforms that will help you in your day to day repetitive tasks.","1.86","2/19/2021 9:51:33 PM","Artificial intelligence,Business processes,Business skills,Data skills,Robotic process automation"
"1fdaacd7-d499-4d45-8d38-9ee0f44d936b","VIDEO_COURSE","Creating Blazor 3 Components","Creating Blazor 3 Components","/library/courses/creating-blazor-components","creating-blazor-components","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/creating-blazor-components","Blazor is an excellent framework to write single-page applications while using just C# as the programming language. In this course, Creating Blazor Components, you will learn how to write both simple and more advanced Blazor components. First, you will learn how to write a basic component using one-way data binding and events. Next, you will discover the more wondrous capabilities of Blazor, like creating your own events, using chained binds, and you will dive into cascading values and lifecycle methods. Finally, you will explore how to create templated components enabling component re-use to the max. When you're finished with this course, you will have the skills and knowledge to create awesome components in Blazor for any application type.","1.36","12/23/2019 9:58:30 PM","Software frameworks & libraries,Blazor,Frontend frameworks & libraries,ASP.NET Core,Backend frameworks & libraries"
"3e43050a-3428-49d7-a6e4-55bfaba15859","VIDEO_COURSE","Creating Canvas Apps with Power Apps","Creating Canvas Apps with Power Apps","/library/courses/creating-canvas-apps-power-apps","creating-canvas-apps-power-apps","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/creating-canvas-apps-power-apps","Today more than ever, companies need a way to rapidly develop apps without writing code.  Canvas apps enable you to design an interface using drag-and-drop functionality, and work with data and logic using Excel-like expressions. In this course, Creating Canvas Apps with Power Apps, you’ll learn to develop an end-to-end canvas app using Power Apps. First, you’ll explore setting up a development environment in Power Apps, and then creating the data model in Dataverse. Next, you’ll see how to create the canvas app, add screens, forms, UI controls, and use advanced features like formulas, variables and components to interact with the data. Finally, you’ll learn how to enable offline capabilities in the app, and then manage it and monitor the app using Power Apps Analytics. When you’re finished with this course, you’ll have the skills and knowledge of Power Apps canvas apps needed to rapidly develop business applications using Dataverse data.","3.06","4/26/2022 4:55:33 PM","Business platforms,Software Platforms,Microsoft Power Apps"
"c5c4c789-a7a9-4f4d-bd2a-4bb588633e8d","VIDEO_COURSE","Creating a Connected App with Flutter 1","Creating a Connected App with Flutter 1","/library/courses/creating-connected-app-flutter","creating-connected-app-flutter","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/creating-connected-app-flutter","The packages available in the Dart language can be used to connect Flutter apps to web services. In this course, Creating a Connected App with Flutter 1, you’ll learn to write a Flutter application to communicate with a web service. First you’ll explore how to fetch data over HTTP. Next, you’ll discover the various ways Flutter and Dart make it easy and safe to work with JSON data. Finally, you’ll learn how to communicate with a web service sending and receiving JSON data and basic authentication. When you’re finished with this course, you’ll have the skills and knowledge of connected Flutter apps needed to write a Flutter application that can connect to a web service.","1.90","10/21/2020 11:11:33 PM","SDKs,Software frameworks & libraries,Frontend frameworks & libraries,Software,Flutter"
"1a230be9-4fe5-46a9-8f88-4a062f0e9ef1","VIDEO_COURSE","Creating a Culture of Collaborative Ownership","Creating a Culture of Collaborative Ownership","/library/courses/creating-culture-collaborative-ownership","creating-culture-collaborative-ownership","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/creating-culture-collaborative-ownership","In this course, ""Cultivating Collaborative Company Culture,"" led by international business consultant Amber Vanderburg, you'll discover strategies to cultivate a vibrant company culture centered around collective ownership. Amber shares insights on fostering creativity, incentivizing collaboration, and leveraging teamwork as a competitive edge in the market. Through a structured approach, Amber provides guidance on leading by example, articulating a shared vision, and empowering every employee to embrace leadership. Upon completion of this course, you'll be equipped with actionable tools and inspiration to nurture a culture of collaboration within your organization, fostering growth and success through collective effort.","1.05","3/25/2024 7:17:29 PM","Diversity and inclusion,Business skills,Leadership & management"
"fe9fd77f-2a92-4a5c-8b30-1bd4b9380013","VIDEO_COURSE","Creating a Culture of Performance","Creating a Culture of Performance","/library/courses/creating-culture-performance","creating-culture-performance","https://app.pluralsight.com/sso/larsentoubro?returnUrl=/library/courses/creating-culture-performance","Unlocking the ability to perform at a high level can revolutionize your team's productivity and results. However, achieving this level of performance requires cultivating a culture that prioritizes excellence and continuous improvement.

In this course, Elevating Team Performance, seasoned sales consultant Amber Lethem shares invaluable strategies to transform your team's culture and drive exceptional results. You’ll learn to craft a compelling team vision, fostering consistent momentum and alignment. Amber will also guide you through leading by example and nurturing your team's development to propel progress.

Through active participation, you’ll explore methods for assembling top-performing teams, instilling accountability, and navigating challenges when your team deviates from its course. By empowering your team members to embrace their leadership potential and foster sustainable growth, you'll cultivate a high-performing team capable of achieving remarkable success.","0.81","3/5/2024 8:54:10 PM","Leadership,Business skills,Leadership & management"
